,LapTime,Driver,LapNumber,Stint,Compound,TyreLife,Team,TrackStatus,Position,FastestQualifyingLapTime
555,109698.0,HUL,1.0,1.0,SOFT,1.0,Aston Martin,1,15.0,92777.0
556,101077.0,HUL,2.0,1.0,SOFT,2.0,Aston Martin,1,15.0,92777.0
557,100638.0,HUL,3.0,1.0,SOFT,3.0,Aston Martin,1,15.0,92777.0
558,101189.0,HUL,4.0,1.0,SOFT,4.0,Aston Martin,1,15.0,92777.0
559,102490.0,HUL,5.0,1.0,SOFT,5.0,Aston Martin,1,16.0,92777.0
560,101995.0,HUL,6.0,1.0,SOFT,6.0,Aston Martin,1,16.0,92777.0
561,101912.0,HUL,7.0,1.0,SOFT,7.0,Aston Martin,1,16.0,92777.0
562,102177.0,HUL,8.0,1.0,SOFT,8.0,Aston Martin,1,16.0,92777.0
563,103773.0,HUL,9.0,1.0,SOFT,9.0,Aston Martin,1,17.0,92777.0
564,103228.0,HUL,10.0,1.0,SOFT,10.0,Aston Martin,1,17.0,92777.0
565,102603.0,HUL,11.0,1.0,SOFT,11.0,Aston Martin,1,17.0,92777.0
566,102821.0,HUL,12.0,1.0,SOFT,12.0,Aston Martin,1,15.0,92777.0
567,101942.0,HUL,13.0,1.0,SOFT,13.0,Aston Martin,1,15.0,92777.0
568,102959.0,HUL,14.0,1.0,SOFT,14.0,Aston Martin,2,15.0,92777.0
569,102819.0,HUL,15.0,1.0,SOFT,15.0,Aston Martin,1,13.0,92777.0
570,103615.0,HUL,16.0,1.0,SOFT,16.0,Aston Martin,1,12.0,92777.0
571,104450.0,HUL,17.0,1.0,SOFT,17.0,Aston Martin,1,15.0,92777.0
572,103590.0,HUL,18.0,1.0,SOFT,18.0,Aston Martin,1,17.0,92777.0
573,105242.0,HUL,19.0,1.0,SOFT,19.0,Aston Martin,1,17.0,92777.0
574,123711.0,HUL,20.0,2.0,SOFT,1.0,Aston Martin,1,20.0,92777.0
575,99180.0,HUL,21.0,2.0,SOFT,2.0,Aston Martin,1,20.0,92777.0
576,99307.0,HUL,22.0,2.0,SOFT,3.0,Aston Martin,1,20.0,92777.0
577,99220.0,HUL,23.0,2.0,SOFT,4.0,Aston Martin,1,20.0,92777.0
578,99307.0,HUL,24.0,2.0,SOFT,5.0,Aston Martin,1,20.0,92777.0
579,99689.0,HUL,25.0,2.0,SOFT,6.0,Aston Martin,1,19.0,92777.0
580,99506.0,HUL,26.0,2.0,SOFT,7.0,Aston Martin,1,19.0,92777.0
581,99840.0,HUL,27.0,2.0,SOFT,8.0,Aston Martin,1,19.0,92777.0
582,102651.0,HUL,28.0,2.0,SOFT,9.0,Aston Martin,1,19.0,92777.0
583,102181.0,HUL,29.0,2.0,SOFT,10.0,Aston Martin,1,19.0,92777.0
584,100483.0,HUL,30.0,2.0,SOFT,11.0,Aston Martin,1,19.0,92777.0
585,100473.0,HUL,31.0,2.0,SOFT,12.0,Aston Martin,1,19.0,92777.0
586,101036.0,HUL,32.0,2.0,SOFT,13.0,Aston Martin,1,18.0,92777.0
587,100070.0,HUL,33.0,2.0,SOFT,14.0,Aston Martin,1,18.0,92777.0
588,104369.0,HUL,34.0,2.0,SOFT,15.0,Aston Martin,1,18.0,92777.0
589,100815.0,HUL,35.0,2.0,SOFT,16.0,Aston Martin,1,18.0,92777.0
590,100658.0,HUL,36.0,2.0,SOFT,17.0,Aston Martin,1,17.0,92777.0
591,103481.0,HUL,37.0,2.0,SOFT,18.0,Aston Martin,1,17.0,92777.0
592,122368.0,HUL,38.0,3.0,MEDIUM,1.0,Aston Martin,1,20.0,92777.0
593,98819.0,HUL,39.0,3.0,MEDIUM,2.0,Aston Martin,1,20.0,92777.0
594,98751.0,HUL,40.0,3.0,MEDIUM,3.0,Aston Martin,1,20.0,92777.0
595,98361.0,HUL,41.0,3.0,MEDIUM,4.0,Aston Martin,1,20.0,92777.0
596,99671.0,HUL,42.0,3.0,MEDIUM,5.0,Aston Martin,1,20.0,92777.0
597,100222.0,HUL,43.0,3.0,MEDIUM,6.0,Aston Martin,1,20.0,92777.0
598,113374.0,HUL,44.0,3.0,MEDIUM,7.0,Aston Martin,64,20.0,92777.0
599,148352.0,HUL,45.0,4.0,SOFT,1.0,Aston Martin,4,19.0,92777.0
600,119839.0,HUL,46.0,4.0,SOFT,2.0,Aston Martin,4,19.0,92777.0
601,119877.0,HUL,47.0,4.0,SOFT,3.0,Aston Martin,4,19.0,92777.0
602,113739.0,HUL,48.0,4.0,SOFT,4.0,Aston Martin,4,19.0,92777.0
603,98201.0,HUL,49.0,4.0,SOFT,5.0,Aston Martin,4,19.0,92777.0
604,98299.0,HUL,50.0,4.0,SOFT,6.0,Aston Martin,4,19.0,92777.0
605,98243.0,HUL,51.0,4.0,SOFT,7.0,Aston Martin,1,19.0,92777.0
606,98599.0,HUL,52.0,4.0,SOFT,8.0,Aston Martin,1,19.0,92777.0
607,98452.0,HUL,53.0,4.0,SOFT,9.0,Aston Martin,1,19.0,92777.0
608,98533.0,HUL,54.0,4.0,SOFT,10.0,Aston Martin,1,19.0,92777.0
609,99236.0,HUL,55.0,4.0,SOFT,11.0,Aston Martin,1,18.0,92777.0
610,99102.0,HUL,56.0,4.0,SOFT,12.0,Aston Martin,1,18.0,92777.0
611,101180.0,HUL,57.0,4.0,SOFT,13.0,Aston Martin,2,17.0,92777.0
612,111601.0,RIC,1.0,1.0,MEDIUM,1.0,McLaren,1,20.0,92945.0
613,102590.0,RIC,2.0,1.0,MEDIUM,2.0,McLaren,1,20.0,92945.0
614,101711.0,RIC,3.0,1.0,MEDIUM,3.0,McLaren,1,20.0,92945.0
615,101803.0,RIC,4.0,1.0,MEDIUM,4.0,McLaren,1,20.0,92945.0
616,101818.0,RIC,5.0,1.0,MEDIUM,5.0,McLaren,1,20.0,92945.0
617,101770.0,RIC,6.0,1.0,MEDIUM,6.0,McLaren,1,19.0,92945.0
618,103137.0,RIC,7.0,1.0,MEDIUM,7.0,McLaren,1,20.0,92945.0
619,101894.0,RIC,8.0,1.0,MEDIUM,8.0,McLaren,1,20.0,92945.0
620,102746.0,RIC,9.0,1.0,MEDIUM,9.0,McLaren,1,20.0,92945.0
621,102777.0,RIC,10.0,1.0,MEDIUM,10.0,McLaren,1,20.0,92945.0
622,102641.0,RIC,11.0,1.0,MEDIUM,11.0,McLaren,1,20.0,92945.0
623,101621.0,RIC,12.0,1.0,MEDIUM,12.0,McLaren,1,18.0,92945.0
624,102461.0,RIC,13.0,1.0,MEDIUM,13.0,McLaren,1,18.0,92945.0
625,102375.0,RIC,14.0,1.0,MEDIUM,14.0,McLaren,2,17.0,92945.0
626,102543.0,RIC,15.0,1.0,MEDIUM,15.0,McLaren,1,15.0,92945.0
627,103515.0,RIC,16.0,1.0,MEDIUM,16.0,McLaren,1,15.0,92945.0
628,106215.0,RIC,17.0,1.0,MEDIUM,17.0,McLaren,1,18.0,92945.0
629,120056.0,RIC,18.0,2.0,SOFT,1.0,McLaren,1,20.0,92945.0
630,99374.0,RIC,19.0,2.0,SOFT,2.0,McLaren,1,20.0,92945.0
631,99349.0,RIC,20.0,2.0,SOFT,3.0,McLaren,1,19.0,92945.0
632,99722.0,RIC,21.0,2.0,SOFT,4.0,McLaren,1,19.0,92945.0
633,99715.0,RIC,22.0,2.0,SOFT,5.0,McLaren,1,19.0,92945.0
634,99832.0,RIC,23.0,2.0,SOFT,6.0,McLaren,1,19.0,92945.0
635,100273.0,RIC,24.0,2.0,SOFT,7.0,McLaren,1,19.0,92945.0
636,100367.0,RIC,25.0,2.0,SOFT,8.0,McLaren,1,18.0,92945.0
637,100521.0,RIC,26.0,2.0,SOFT,9.0,McLaren,1,18.0,92945.0
638,100869.0,RIC,27.0,2.0,SOFT,10.0,McLaren,1,18.0,92945.0
639,101188.0,RIC,28.0,2.0,SOFT,11.0,McLaren,1,17.0,92945.0
640,100627.0,RIC,29.0,2.0,SOFT,12.0,McLaren,1,17.0,92945.0
641,100647.0,RIC,30.0,2.0,SOFT,13.0,McLaren,1,17.0,92945.0
642,100631.0,RIC,31.0,2.0,SOFT,14.0,McLaren,1,17.0,92945.0
643,100686.0,RIC,32.0,2.0,SOFT,15.0,McLaren,1,17.0,92945.0
644,103359.0,RIC,33.0,2.0,SOFT,16.0,McLaren,1,17.0,92945.0
645,122850.0,RIC,34.0,3.0,HARD,1.0,McLaren,1,19.0,92945.0
646,100424.0,RIC,35.0,3.0,HARD,2.0,McLaren,1,19.0,92945.0
647,98927.0,RIC,36.0,3.0,HARD,3.0,McLaren,1,19.0,92945.0
648,98988.0,RIC,37.0,3.0,HARD,4.0,McLaren,1,19.0,92945.0
649,99146.0,RIC,38.0,3.0,HARD,5.0,McLaren,1,18.0,92945.0
650,99320.0,RIC,39.0,3.0,HARD,6.0,McLaren,1,18.0,92945.0
651,99157.0,RIC,40.0,3.0,HARD,7.0,McLaren,1,18.0,92945.0
652,99054.0,RIC,41.0,3.0,HARD,8.0,McLaren,1,18.0,92945.0
653,101069.0,RIC,42.0,3.0,HARD,9.0,McLaren,1,17.0,92945.0
654,99421.0,RIC,43.0,3.0,HARD,10.0,McLaren,1,17.0,92945.0
655,109227.0,RIC,44.0,3.0,HARD,11.0,McLaren,64,17.0,92945.0
656,148703.0,RIC,45.0,4.0,SOFT,1.0,McLaren,4,18.0,92945.0
657,130812.00000000001,RIC,46.0,4.0,SOFT,2.0,McLaren,4,16.0,92945.0
658,118607.0,RIC,47.0,4.0,SOFT,3.0,McLaren,4,16.0,92945.0
659,117098.0,RIC,48.0,4.0,SOFT,4.0,McLaren,4,16.0,92945.0
660,99453.0,RIC,49.0,4.0,SOFT,5.0,McLaren,4,16.0,92945.0
661,97261.0,RIC,50.0,4.0,SOFT,6.0,McLaren,4,16.0,92945.0
662,97580.0,RIC,51.0,4.0,SOFT,7.0,McLaren,1,16.0,92945.0
663,97654.0,RIC,52.0,4.0,SOFT,8.0,McLaren,1,16.0,92945.0
664,97671.0,RIC,53.0,4.0,SOFT,9.0,McLaren,1,16.0,92945.0
665,98120.0,RIC,54.0,4.0,SOFT,10.0,McLaren,1,16.0,92945.0
666,98639.0,RIC,55.0,4.0,SOFT,11.0,McLaren,1,15.0,92945.0
667,98860.0,RIC,56.0,4.0,SOFT,12.0,McLaren,1,15.0,92945.0
668,100084.0,RIC,57.0,4.0,SOFT,13.0,McLaren,2,14.0,92945.0
669,106170.0,OCO,1.0,1.0,SOFT,1.0,Alpine,1,10.0,91782.0
670,100111.0,OCO,2.0,1.0,SOFT,2.0,Alpine,1,10.0,91782.0
671,100248.0,OCO,3.0,1.0,SOFT,3.0,Alpine,1,10.0,91782.0
672,100209.0,OCO,4.0,1.0,SOFT,4.0,Alpine,1,10.0,91782.0
673,100483.0,OCO,5.0,1.0,SOFT,5.0,Alpine,1,10.0,91782.0
674,100558.0,OCO,6.0,1.0,SOFT,6.0,Alpine,1,10.0,91782.0
675,100782.0,OCO,7.0,1.0,SOFT,7.0,Alpine,1,10.0,91782.0
676,100442.0,OCO,8.0,1.0,SOFT,8.0,Alpine,1,9.0,91782.0
677,100819.0,OCO,9.0,1.0,SOFT,9.0,Alpine,1,9.0,91782.0
678,100992.0,OCO,10.0,1.0,SOFT,10.0,Alpine,1,9.0,91782.0
679,101082.0,OCO,11.0,1.0,SOFT,11.0,Alpine,1,9.0,91782.0
680,101094.0,OCO,12.0,1.0,SOFT,12.0,Alpine,1,8.0,91782.0
681,101395.0,OCO,13.0,1.0,SOFT,13.0,Alpine,1,8.0,91782.0
682,104080.0,OCO,14.0,1.0,SOFT,14.0,Alpine,2,8.0,91782.0
683,125634.0,OCO,15.0,2.0,MEDIUM,1.0,Alpine,1,16.0,91782.0
684,100079.0,OCO,16.0,2.0,MEDIUM,2.0,Alpine,1,11.0,91782.0
685,98820.0,OCO,17.0,2.0,MEDIUM,3.0,Alpine,1,11.0,91782.0
686,100025.0,OCO,18.0,2.0,MEDIUM,4.0,Alpine,1,10.0,91782.0
687,98442.0,OCO,19.0,2.0,MEDIUM,5.0,Alpine,1,10.0,91782.0
688,98917.0,OCO,20.0,2.0,MEDIUM,6.0,Alpine,1,10.0,91782.0
689,99183.0,OCO,21.0,2.0,MEDIUM,7.0,Alpine,1,10.0,91782.0
690,99304.0,OCO,22.0,2.0,MEDIUM,8.0,Alpine,1,10.0,91782.0
691,99495.0,OCO,23.0,2.0,MEDIUM,9.0,Alpine,1,10.0,91782.0
692,99886.0,OCO,24.0,2.0,MEDIUM,10.0,Alpine,1,10.0,91782.0
693,100278.0,OCO,25.0,2.0,MEDIUM,11.0,Alpine,1,9.0,91782.0
694,99188.0,OCO,26.0,2.0,MEDIUM,12.0,Alpine,1,9.0,91782.0
695,99789.0,OCO,27.0,2.0,MEDIUM,13.0,Alpine,1,9.0,91782.0
696,99766.0,OCO,28.0,2.0,MEDIUM,14.0,Alpine,1,9.0,91782.0
697,99877.0,OCO,29.0,2.0,MEDIUM,15.0,Alpine,1,9.0,91782.0
698,102618.0,OCO,30.0,2.0,MEDIUM,16.0,Alpine,1,9.0,91782.0
699,120824.0,OCO,31.0,3.0,HARD,1.0,Alpine,1,13.0,91782.0
700,98298.0,OCO,32.0,3.0,HARD,2.0,Alpine,1,12.0,91782.0
701,98110.0,OCO,33.0,3.0,HARD,3.0,Alpine,1,12.0,91782.0
702,98155.0,OCO,34.0,3.0,HARD,4.0,Alpine,1,12.0,91782.0
703,98307.0,OCO,35.0,3.0,HARD,5.0,Alpine,1,12.0,91782.0
704,98515.0,OCO,36.0,3.0,HARD,6.0,Alpine,1,12.0,91782.0
705,98851.0,OCO,37.0,3.0,HARD,7.0,Alpine,1,11.0,91782.0
706,98210.0,OCO,38.0,3.0,HARD,8.0,Alpine,1,9.0,91782.0
707,98612.0,OCO,39.0,3.0,HARD,9.0,Alpine,1,9.0,91782.0
708,98641.0,OCO,40.0,3.0,HARD,10.0,Alpine,1,9.0,91782.0
709,98584.0,OCO,41.0,3.0,HARD,11.0,Alpine,1,9.0,91782.0
710,99064.0,OCO,42.0,3.0,HARD,12.0,Alpine,1,9.0,91782.0
711,101631.0,OCO,43.0,3.0,HARD,13.0,Alpine,1,9.0,91782.0
712,116780.0,OCO,44.0,4.0,SOFT,4.0,Alpine,1,12.0,91782.0
713,124785.0,OCO,45.0,4.0,SOFT,5.0,Alpine,64,10.0,91782.0
714,131055.0,OCO,46.0,4.0,SOFT,6.0,Alpine,4,9.0,91782.0
715,104365.0,OCO,47.0,4.0,SOFT,7.0,Alpine,4,9.0,91782.0
716,105075.0,OCO,48.0,4.0,SOFT,8.0,Alpine,4,9.0,91782.0
717,126437.0,OCO,49.0,4.0,SOFT,9.0,Alpine,4,9.0,91782.0
718,135414.0,OCO,50.0,4.0,SOFT,10.0,Alpine,4,9.0,91782.0
719,98145.0,OCO,51.0,4.0,SOFT,11.0,Alpine,1,9.0,91782.0
720,97367.0,OCO,52.0,4.0,SOFT,12.0,Alpine,1,9.0,91782.0
721,97110.0,OCO,53.0,4.0,SOFT,13.0,Alpine,1,9.0,91782.0
722,97299.0,OCO,54.0,4.0,SOFT,14.0,Alpine,1,8.0,91782.0
723,97251.0,OCO,55.0,4.0,SOFT,15.0,Alpine,1,8.0,91782.0
724,97680.0,OCO,56.0,4.0,SOFT,16.0,Alpine,1,8.0,91782.0
725,98676.0,OCO,57.0,4.0,SOFT,17.0,Alpine,1,7.0,91782.0
726,110088.0,NOR,1.0,1.0,MEDIUM,1.0,McLaren,1,16.0,92008.0
727,102279.0,NOR,2.0,1.0,MEDIUM,2.0,McLaren,1,17.0,92008.0
728,101785.0,NOR,3.0,1.0,MEDIUM,3.0,McLaren,1,18.0,92008.0
729,101459.0,NOR,4.0,1.0,MEDIUM,4.0,McLaren,1,18.0,92008.0
730,101713.0,NOR,5.0,1.0,MEDIUM,5.0,McLaren,1,18.0,92008.0
731,101658.0,NOR,6.0,1.0,MEDIUM,6.0,McLaren,1,18.0,92008.0
732,102192.0,NOR,7.0,1.0,MEDIUM,7.0,McLaren,1,18.0,92008.0
733,101860.0,NOR,8.0,1.0,MEDIUM,8.0,McLaren,1,18.0,92008.0
734,102492.0,NOR,9.0,1.0,MEDIUM,9.0,McLaren,1,18.0,92008.0
735,103420.0,NOR,10.0,1.0,MEDIUM,10.0,McLaren,1,18.0,92008.0
736,102833.0,NOR,11.0,1.0,MEDIUM,11.0,McLaren,1,18.0,92008.0
737,102645.0,NOR,12.0,1.0,MEDIUM,12.0,McLaren,1,16.0,92008.0
738,102041.0,NOR,13.0,1.0,MEDIUM,13.0,McLaren,1,16.0,92008.0
739,102794.0,NOR,14.0,1.0,MEDIUM,14.0,McLaren,2,16.0,92008.0
740,102830.0,NOR,15.0,1.0,MEDIUM,15.0,McLaren,1,14.0,92008.0
741,103031.0,NOR,16.0,1.0,MEDIUM,16.0,McLaren,1,13.0,92008.0
742,103396.0,NOR,17.0,1.0,MEDIUM,17.0,McLaren,1,14.0,92008.0
743,101828.0,NOR,18.0,1.0,MEDIUM,18.0,McLaren,1,14.0,92008.0
744,103166.0,NOR,19.0,1.0,MEDIUM,19.0,McLaren,1,15.0,92008.0
745,101881.0,NOR,20.0,1.0,MEDIUM,20.0,McLaren,1,15.0,92008.0
746,101816.0,NOR,21.0,1.0,MEDIUM,21.0,McLaren,1,15.0,92008.0
747,102876.0,NOR,22.0,1.0,MEDIUM,22.0,McLaren,1,16.0,92008.0
748,102186.0,NOR,23.0,1.0,MEDIUM,23.0,McLaren,1,16.0,92008.0
749,105759.0,NOR,24.0,1.0,MEDIUM,24.0,McLaren,1,17.0,92008.0
750,122145.0,NOR,25.0,2.0,HARD,1.0,McLaren,1,20.0,92008.0
751,99351.0,NOR,26.0,2.0,HARD,2.0,McLaren,1,20.0,92008.0
752,99175.0,NOR,27.0,2.0,HARD,3.0,McLaren,1,20.0,92008.0
753,99042.0,NOR,28.0,2.0,HARD,4.0,McLaren,1,20.0,92008.0
754,98874.0,NOR,29.0,2.0,HARD,5.0,McLaren,1,20.0,92008.0
755,99184.0,NOR,30.0,2.0,HARD,6.0,McLaren,1,20.0,92008.0
756,99251.0,NOR,31.0,2.0,HARD,7.0,McLaren,1,20.0,92008.0
757,101449.0,NOR,32.0,2.0,HARD,8.0,McLaren,1,19.0,92008.0
758,99161.0,NOR,33.0,2.0,HARD,9.0,McLaren,1,19.0,92008.0
759,100104.0,NOR,34.0,2.0,HARD,10.0,McLaren,1,17.0,92008.0
760,100844.0,NOR,35.0,2.0,HARD,11.0,McLaren,1,17.0,92008.0
761,100766.0,NOR,36.0,2.0,HARD,12.0,McLaren,1,16.0,92008.0
762,99657.0,NOR,37.0,2.0,HARD,13.0,McLaren,1,16.0,92008.0
763,99679.0,NOR,38.0,2.0,HARD,14.0,McLaren,1,16.0,92008.0
764,99677.0,NOR,39.0,2.0,HARD,15.0,McLaren,1,15.0,92008.0
765,101799.0,NOR,40.0,2.0,HARD,16.0,McLaren,1,15.0,92008.0
766,102153.0,NOR,41.0,2.0,HARD,17.0,McLaren,1,16.0,92008.0
767,120713.0,NOR,42.0,3.0,SOFT,1.0,McLaren,1,19.0,92008.0
768,97204.0,NOR,43.0,3.0,SOFT,2.0,McLaren,1,18.0,92008.0
769,105936.0,NOR,44.0,3.0,SOFT,3.0,McLaren,64,18.0,92008.0
770,132350.0,NOR,45.0,3.0,SOFT,4.0,McLaren,4,16.0,92008.0
771,143748.0,NOR,46.0,4.0,SOFT,5.0,McLaren,4,17.0,92008.0
772,119069.0,NOR,47.0,4.0,SOFT,6.0,McLaren,4,17.0,92008.0
773,114670.0,NOR,48.0,4.0,SOFT,7.0,McLaren,4,17.0,92008.0
774,99907.0,NOR,49.0,4.0,SOFT,8.0,McLaren,4,17.0,92008.0
775,98098.0,NOR,50.0,4.0,SOFT,9.0,McLaren,4,17.0,92008.0
776,96988.0,NOR,51.0,4.0,SOFT,10.0,McLaren,1,17.0,92008.0
777,97208.0,NOR,52.0,4.0,SOFT,11.0,McLaren,1,17.0,92008.0
778,97468.0,NOR,53.0,4.0,SOFT,12.0,McLaren,1,17.0,92008.0
779,98018.0,NOR,54.0,4.0,SOFT,13.0,McLaren,1,17.0,92008.0
780,98660.0,NOR,55.0,4.0,SOFT,14.0,McLaren,1,16.0,92008.0
781,98987.0,NOR,56.0,4.0,SOFT,15.0,McLaren,1,16.0,92008.0
782,100556.0,NOR,57.0,4.0,SOFT,16.0,McLaren,2,15.0,92008.0
783,101555.0,HAM,1.0,1.0,SOFT,3.0,Mercedes,1,4.0,91048.0
784,99002.0,HAM,2.0,1.0,SOFT,4.0,Mercedes,1,4.0,91048.0
785,99075.0,HAM,3.0,1.0,SOFT,5.0,Mercedes,1,4.0,91048.0
786,98892.0,HAM,4.0,1.0,SOFT,6.0,Mercedes,1,4.0,91048.0
787,98923.0,HAM,5.0,1.0,SOFT,7.0,Mercedes,1,4.0,91048.0
788,99707.0,HAM,6.0,1.0,SOFT,8.0,Mercedes,1,4.0,91048.0
789,99682.0,HAM,7.0,1.0,SOFT,9.0,Mercedes,1,4.0,91048.0
790,99758.0,HAM,8.0,1.0,SOFT,10.0,Mercedes,1,4.0,91048.0
791,100274.0,HAM,9.0,1.0,SOFT,11.0,Mercedes,1,4.0,91048.0
792,101581.0,HAM,10.0,1.0,SOFT,12.0,Mercedes,1,5.0,91048.0
793,102945.0,HAM,11.0,1.0,SOFT,13.0,Mercedes,1,5.0,91048.0
794,123697.0,HAM,12.0,2.0,HARD,2.0,Mercedes,1,12.0,91048.0
795,99330.0,HAM,13.0,2.0,HARD,3.0,Mercedes,1,11.0,91048.0
796,99309.0,HAM,14.0,2.0,HARD,4.0,Mercedes,2,10.0,91048.0
797,98587.0,HAM,15.0,2.0,HARD,5.0,Mercedes,1,6.0,91048.0
798,98236.0,HAM,16.0,2.0,HARD,6.0,Mercedes,1,5.0,91048.0
799,98644.0,HAM,17.0,2.0,HARD,7.0,Mercedes,1,5.0,91048.0
800,98368.0,HAM,18.0,2.0,HARD,8.0,Mercedes,1,5.0,91048.0
801,98393.0,HAM,19.0,2.0,HARD,9.0,Mercedes,1,5.0,91048.0
802,98606.0,HAM,20.0,2.0,HARD,10.0,Mercedes,1,5.0,91048.0
803,98542.0,HAM,21.0,2.0,HARD,11.0,Mercedes,1,5.0,91048.0
804,99407.0,HAM,22.0,2.0,HARD,12.0,Mercedes,1,5.0,91048.0
805,99109.0,HAM,23.0,2.0,HARD,13.0,Mercedes,1,5.0,91048.0
806,99342.0,HAM,24.0,2.0,HARD,14.0,Mercedes,1,5.0,91048.0
807,99186.0,HAM,25.0,2.0,HARD,15.0,Mercedes,1,5.0,91048.0
808,99255.0,HAM,26.0,2.0,HARD,16.0,Mercedes,1,5.0,91048.0
809,101666.0,HAM,27.0,2.0,HARD,17.0,Mercedes,1,5.0,91048.0
810,121276.0,HAM,28.0,3.0,MEDIUM,1.0,Mercedes,1,8.0,91048.0
811,97871.0,HAM,29.0,3.0,MEDIUM,2.0,Mercedes,1,8.0,91048.0
812,97506.0,HAM,30.0,3.0,MEDIUM,3.0,Mercedes,1,8.0,91048.0
813,96660.0,HAM,31.0,3.0,MEDIUM,4.0,Mercedes,1,7.0,91048.0
814,98290.0,HAM,32.0,3.0,MEDIUM,5.0,Mercedes,1,7.0,91048.0
815,97085.0,HAM,33.0,3.0,MEDIUM,6.0,Mercedes,1,6.0,91048.0
816,97593.0,HAM,34.0,3.0,MEDIUM,7.0,Mercedes,1,5.0,91048.0
817,97470.0,HAM,35.0,3.0,MEDIUM,8.0,Mercedes,1,5.0,91048.0
818,97660.0,HAM,36.0,3.0,MEDIUM,9.0,Mercedes,1,5.0,91048.0
819,97771.0,HAM,37.0,3.0,MEDIUM,10.0,Mercedes,1,5.0,91048.0
820,97942.0,HAM,38.0,3.0,MEDIUM,11.0,Mercedes,1,5.0,91048.0
821,97668.0,HAM,39.0,3.0,MEDIUM,12.0,Mercedes,1,5.0,91048.0
822,97898.0,HAM,40.0,3.0,MEDIUM,13.0,Mercedes,1,5.0,91048.0
823,97912.0,HAM,41.0,3.0,MEDIUM,14.0,Mercedes,1,5.0,91048.0
824,98422.0,HAM,42.0,3.0,MEDIUM,15.0,Mercedes,1,5.0,91048.0
825,98205.0,HAM,43.0,3.0,MEDIUM,16.0,Mercedes,1,5.0,91048.0
826,101007.0,HAM,44.0,3.0,MEDIUM,17.0,Mercedes,1,4.0,91048.0
827,131741.0,HAM,45.0,4.0,SOFT,4.0,Mercedes,64,6.0,91048.0
828,131044.00000000001,HAM,46.0,4.0,SOFT,5.0,Mercedes,4,5.0,91048.0
829,126318.0,HAM,47.0,4.0,SOFT,6.0,Mercedes,4,5.0,91048.0
830,119093.0,HAM,48.0,4.0,SOFT,7.0,Mercedes,4,5.0,91048.0
831,139798.0,HAM,49.0,4.0,SOFT,8.0,Mercedes,4,5.0,91048.0
832,140564.0,HAM,50.0,4.0,SOFT,9.0,Mercedes,4,5.0,91048.0
833,96487.0,HAM,51.0,4.0,SOFT,10.0,Mercedes,1,5.0,91048.0
834,96360.0,HAM,52.0,4.0,SOFT,11.0,Mercedes,1,5.0,91048.0
835,96228.0,HAM,53.0,4.0,SOFT,12.0,Mercedes,1,5.0,91048.0
836,96354.0,HAM,54.0,4.0,SOFT,13.0,Mercedes,1,4.0,91048.0
837,96566.0,HAM,55.0,4.0,SOFT,14.0,Mercedes,1,4.0,91048.0
838,96481.0,HAM,56.0,4.0,SOFT,15.0,Mercedes,1,4.0,91048.0
839,96918.0,HAM,57.0,4.0,SOFT,16.0,Mercedes,1,3.0,91048.0
840,108826.0,MSC,1.0,1.0,SOFT,1.0,Haas F1 Team,1,13.0,91998.0
841,100722.0,MSC,2.0,1.0,SOFT,2.0,Haas F1 Team,1,13.0,91998.0
